feedback_id,customer_id,hotel_id,hotel_name,stay_date,overall_rating,cleanliness_rating,service_rating,room_comfort_rating,staff_friendliness,value_for_money,location_rating,food_quality_rating,wifi_quality_rating,noise_level_rating,response_time_rating,would_recommend,purpose_of_visit,experience_recommendation
FDB-0014240,CUST-004693,H003,Cinnamon Red Colombo,7/11/2025,4,4,4,3,4,3,4,4,2,3,4,1,Culture,
FDB-0000449,CUST-000153,H001,Cinnamon Grand Colombo,7/11/2025,3,3,3,3,3,2,4,2,5,4,3,1,Leisure,
FDB-0003772,CUST-001280,H001,Cinnamon Grand Colombo,7/11/2025,4,4,3,4,3,4,4,4,5,3,3,1,Relaxation,
FDB-0006664,CUST-002221,H001,Cinnamon Grand Colombo,7/11/2025,3,3,3,3,3,4,4,3,3,4,3,1,Leisure,
FDB-0008141,CUST-002714,H001,Cinnamon Grand Colombo,7/11/2025,4,4,4,4,4,4,4,4,5,4,4,1,Event,
FDB-0008197,CUST-002735,H002,Cinnamon Lakeside Colombo,7/11/2025,4,4,3,4,3,4,5,4,4,4,3,1,Business,
FDB-0008527,CUST-002848,H002,Cinnamon Lakeside Colombo,7/11/2025,3,3,2,2,2,4,4,3,4,3,2,0,Event,
FDB-0008832,CUST-002957,H002,Cinnamon Lakeside Colombo,7/11/2025,3,3,4,3,4,4,4,2,5,3,4,1,Adventure,
FDB-0011387,CUST-003801,H001,Cinnamon Grand Colombo,7/11/2025,3,3,4,2,4,3,4,3,3,3,4,1,Leisure,
FDB-0012928,CUST-004290,H002,Cinnamon Lakeside Colombo,7/11/2025,4,4,5,4,5,3,4,4,4,4,5,1,Leisure,
FDB-0013549,CUST-004483,H001,Cinnamon Grand Colombo,7/11/2025,4,4,4,4,4,3,5,3,4,3,4,1,Business,
FDB-0001159,CUST-000398,H002,Cinnamon Lakeside Colombo,7/11/2025,4,4,5,4,5,3,4,3,5,4,5,1,Event,
FDB-0003842,CUST-001299,H002,Cinnamon Lakeside Colombo,7/11/2025,4,4,5,4,5,3,4,3,5,4,5,1,Adventure,
FDB-0004460,CUST-001501,H003,Cinnamon Red Colombo,7/11/2025,4,4,5,4,5,3,4,3,4,3,5,1,Leisure,
FDB-0006118,CUST-002033,H004,Cinnamon Bentota Beach,7/11/2025,3,3,3,3,3,3,4,3,3,3,3,1,Business,
FDB-0006408,CUST-002133,H007,Cinnamon Wild Yala,7/11/2025,4,4,4,4,4,3,4,3,2,3,4,1,Business,
FDB-0009747,CUST-003276,H003,Cinnamon Red Colombo,7/11/2025,4,4,4,4,4,3,4,4,4,3,4,1,Business,
FDB-0011240,CUST-003747,H007,Cinnamon Wild Yala,7/11/2025,4,4,4,4,4,3,4,3,2,2,4,1,Business,
FDB-0011245,CUST-003750,H006,Cinnamon Citadel Kandy,7/11/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0012106,CUST-004032,H004,Cinnamon Bentota Beach,7/11/2025,4,4,4,4,4,3,4,4,5,4,4,1,Event,
FDB-0012109,CUST-004034,H004,Cinnamon Bentota Beach,7/11/2025,4,4,4,4,4,4,4,4,3,3,4,1,Adventure,
FDB-0012358,CUST-004111,H004,Cinnamon Bentota Beach,7/11/2025,4,4,4,3,4,3,5,4,3,4,4,1,Leisure,
FDB-0013732,CUST-004537,H004,Cinnamon Bentota Beach,7/11/2025,4,4,5,4,5,3,4,4,4,3,5,1,Leisure,
FDB-0014419,CUST-004748,H003,Cinnamon Red Colombo,7/11/2025,4,4,4,3,4,3,4,4,3,3,4,1,Business,
FDB-0002063,CUST-000714,H006,Cinnamon Citadel Kandy,7/11/2025,3,3,3,2,3,3,4,2,3,4,3,0,Leisure,
FDB-0003243,CUST-001108,H002,Cinnamon Lakeside Colombo,7/11/2025,3,3,3,3,3,3,4,2,4,4,3,0,Leisure,
FDB-0004386,CUST-001475,H007,Cinnamon Wild Yala,7/11/2025,4,4,4,4,4,3,5,4,3,4,4,1,Leisure,
FDB-0000779,CUST-000275,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0006721,CUST-002242,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0009085,CUST-003042,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,3,4,3,5,4,4,1,Leisure,
FDB-0009101,CUST-003048,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,3,4,3,3,2,4,1,Leisure,
FDB-0011251,CUST-003754,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,4,5,3,5,3,4,1,Business,
FDB-0013063,CUST-004333,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,3,4,3,5,4,4,1,Business,
FDB-0013687,CUST-004525,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,4,5,3,3,3,4,1,Business,
FDB-0014128,CUST-004655,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,3,4,4,5,4,4,1,Leisure,
FDB-0002856,CUST-000989,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,4,4,4,3,5,4,3,2,4,1,Leisure,
FDB-0004078,CUST-001367,H006,Cinnamon Citadel Kandy,7/12/2025,4,4,3,4,3,3,4,3,3,4,3,1,Leisure,
FDB-0004100,CUST-001374,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,4,3,4,3,4,3,4,4,4,1,Event,
FDB-0005470,CUST-001832,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,4,4,4,3,4,3,3,3,4,1,Business,
FDB-0007330,CUST-002448,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,3,4,3,3,4,3,4,3,3,1,Leisure,
FDB-0009143,CUST-003061,H006,Cinnamon Citadel Kandy,7/12/2025,4,4,3,4,3,3,4,3,4,3,3,1,Leisure,
FDB-0009322,CUST-003120,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,4,4,4,3,4,4,5,3,4,1,Event,
FDB-0000396,CUST-000137,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,4,4,4,4,4,4,1,Leisure,
FDB-0005241,CUST-001751,H001,Cinnamon Grand Colombo,7/12/2025,3,3,4,3,4,3,4,2,5,4,4,1,Event,
FDB-0005500,CUST-001841,H002,Cinnamon Lakeside Colombo,7/12/2025,3,3,3,3,3,3,4,3,4,3,3,1,Leisure,
FDB-0006524,CUST-002173,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,5,4,5,4,4,4,2,4,5,1,Leisure,
FDB-0010489,CUST-003510,H002,Cinnamon Lakeside Colombo,7/12/2025,3,3,3,3,3,3,4,3,3,4,3,1,Leisure,
FDB-0010980,CUST-003660,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0011294,CUST-003770,H002,Cinnamon Lakeside Colombo,7/12/2025,3,3,3,3,3,3,4,2,4,4,3,0,Relaxation,
FDB-0012373,CUST-004116,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,3,4,4,5,3,4,1,Adventure,
FDB-0014027,CUST-004622,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,4,4,4,4,3,3,4,4,1,Relaxation,
FDB-0000310,CUST-000109,H003,Cinnamon Red Colombo,7/12/2025,4,4,3,4,3,3,5,4,3,3,3,1,Business,
FDB-0001086,CUST-000376,H007,Cinnamon Wild Yala,7/12/2025,4,4,3,4,3,3,4,4,4,4,3,1,Business,
FDB-0001614,CUST-000553,H001,Cinnamon Grand Colombo,7/12/2025,4,4,5,4,5,2,4,4,3,4,5,1,Leisure,
FDB-0002123,CUST-000732,H001,Cinnamon Grand Colombo,7/12/2025,3,3,3,2,3,3,4,2,5,3,3,1,Event,
FDB-0003035,CUST-001041,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,3,4,3,4,4,4,1,Leisure,
FDB-0005732,CUST-001914,H006,Cinnamon Citadel Kandy,7/12/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0005877,CUST-001959,H007,Cinnamon Wild Yala,7/12/2025,4,4,4,3,4,3,4,4,4,3,4,1,Relaxation,
FDB-0005897,CUST-001965,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,3,5,4,5,4,4,1,Business,
FDB-0006785,CUST-002258,H002,Cinnamon Lakeside Colombo,7/12/2025,4,4,4,4,4,2,4,4,5,3,4,1,Business,
FDB-0007564,CUST-002529,H007,Cinnamon Wild Yala,7/12/2025,4,4,4,4,4,3,5,4,4,3,4,1,Leisure,
FDB-0007959,CUST-002656,H007,Cinnamon Wild Yala,7/12/2025,4,4,4,4,4,4,4,3,5,4,4,1,Leisure,
FDB-0009385,CUST-003144,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,3,4,3,4,5,4,4,3,3,1,Leisure,
FDB-0010136,CUST-003395,H001,Cinnamon Grand Colombo,7/12/2025,4,4,4,3,4,3,4,3,3,4,4,1,Event,
FDB-0010481,CUST-003506,H005,Cinnamon Bey Beruwala,7/12/2025,4,4,4,4,4,3,5,3,4,4,4,1,Leisure,
FDB-0010835,CUST-003611,H003,Cinnamon Red Colombo,7/12/2025,4,4,4,4,4,3,4,3,4,3,4,1,Business,
FDB-0011617,CUST-003870,H004,Cinnamon Bentota Beach,7/12/2025,4,4,4,4,4,3,4,3,5,4,4,1,Relaxation,
FDB-0014273,CUST-004703,H003,Cinnamon Red Colombo,7/12/2025,4,4,4,4,4,3,4,3,5,3,4,1,Leisure,
FDB-0001507,CUST-000512,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,3,4,4,5,3,4,1,Business,
FDB-0002181,CUST-000754,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,3,4,3,4,4,4,4,4,1,Event,
FDB-0005667,CUST-001894,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0005786,CUST-001929,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,4,2,4,4,1,Culture,
FDB-0006311,CUST-002096,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,4,4,4,5,4,4,1,Leisure,
FDB-0006514,CUST-002166,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0008481,CUST-002828,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0009960,CUST-003338,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,4,5,3,4,1,Event,
FDB-0010002,CUST-003352,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,5,4,5,3,4,4,4,3,5,1,Business,
FDB-0010129,CUST-003393,H001,Cinnamon Grand Colombo,7/13/2025,4,4,5,4,5,4,4,4,4,3,5,1,Relaxation,
FDB-0012972,CUST-004306,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0013263,CUST-004389,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,3,4,3,4,4,4,4,4,1,Leisure,
FDB-0001148,CUST-000394,H005,Cinnamon Bey Beruwala,7/13/2025,4,4,5,3,5,2,4,4,3,4,5,1,Adventure,
FDB-0006932,CUST-002309,H005,Cinnamon Bey Beruwala,7/13/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0013690,CUST-004526,H005,Cinnamon Bey Beruwala,7/13/2025,4,4,4,4,4,3,4,3,2,4,4,1,Event,
FDB-0013912,CUST-004587,H003,Cinnamon Red Colombo,7/13/2025,4,4,4,4,4,3,4,3,2,4,4,1,Leisure,
FDB-0015080,CUST-004966,H006,Cinnamon Citadel Kandy,7/13/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0015148,CUST-004989,H003,Cinnamon Red Colombo,7/13/2025,4,4,4,3,4,3,4,3,2,4,4,1,Leisure,
FDB-0000897,CUST-000317,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0001399,CUST-000475,H001,Cinnamon Grand Colombo,7/13/2025,3,3,3,3,3,4,4,3,4,3,3,0,Event,
FDB-0005290,CUST-001767,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,4,4,4,3,3,4,1,Event,
FDB-0006103,CUST-002028,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,3,4,4,4,4,4,3,4,1,Leisure,
FDB-0009509,CUST-003191,H001,Cinnamon Grand Colombo,7/13/2025,4,4,5,4,5,4,4,4,4,3,5,1,Relaxation,
FDB-0009973,CUST-003341,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,3,4,4,4,4,3,3,4,1,Leisure,
FDB-0011641,CUST-003874,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,4,4,3,5,3,4,1,Leisure,
FDB-0013101,CUST-004343,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,4,5,4,5,3,4,1,Business,
FDB-0014143,CUST-004659,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,3,3,3,4,1,Leisure,
FDB-0014289,CUST-004707,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,4,4,3,5,3,4,1,Leisure,
FDB-0015124,CUST-004981,H002,Cinnamon Lakeside Colombo,7/13/2025,3,3,3,3,3,4,4,3,4,4,3,1,Event,
FDB-0000244,CUST-000084,H001,Cinnamon Grand Colombo,7/13/2025,4,4,4,4,4,3,4,3,3,3,4,1,Leisure,
FDB-0000684,CUST-000240,H007,Cinnamon Wild Yala,7/13/2025,4,4,4,4,4,3,4,4,4,4,4,1,Event,
FDB-0000826,CUST-000292,H007,Cinnamon Wild Yala,7/13/2025,4,4,4,3,4,3,4,4,3,3,4,1,Business,
FDB-0001043,CUST-000360,H005,Cinnamon Bey Beruwala,7/13/2025,3,3,3,3,3,3,4,2,4,3,3,1,Event,
FDB-0002688,CUST-000933,H003,Cinnamon Red Colombo,7/13/2025,4,4,4,4,4,4,4,3,4,2,4,1,Business,
FDB-0002759,CUST-000955,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,3,4,3,4,4,5,4,4,1,Event,
FDB-0005281,CUST-001764,H006,Cinnamon Citadel Kandy,7/13/2025,4,4,5,3,5,3,4,4,3,4,5,1,Event,
FDB-0005783,CUST-001928,H006,Cinnamon Citadel Kandy,7/13/2025,4,4,4,3,4,3,4,4,2,3,4,1,Culture,
FDB-0006544,CUST-002179,H003,Cinnamon Red Colombo,7/13/2025,4,4,4,3,4,4,5,4,2,4,4,1,Business,
FDB-0009600,CUST-003222,H005,Cinnamon Bey Beruwala,7/13/2025,4,4,4,3,4,3,4,3,4,3,4,1,Business,
FDB-0010068,CUST-003373,H005,Cinnamon Bey Beruwala,7/13/2025,3,3,3,3,3,3,4,3,4,4,3,1,Business,
FDB-0010676,CUST-003562,H003,Cinnamon Red Colombo,7/13/2025,4,4,4,3,4,4,4,4,4,3,4,1,Adventure,
FDB-0010723,CUST-003579,H005,Cinnamon Bey Beruwala,7/13/2025,3,3,2,3,2,3,4,2,3,4,2,1,Event,
FDB-0011859,CUST-003948,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,3,4,3,4,3,4,1,Event,
FDB-0013089,CUST-004341,H006,Cinnamon Citadel Kandy,7/13/2025,4,4,4,3,4,4,4,4,5,3,4,1,Leisure,
FDB-0014238,CUST-004692,H002,Cinnamon Lakeside Colombo,7/13/2025,4,4,4,4,4,2,4,3,4,4,4,1,Business,
FDB-0008638,CUST-002888,H007,Cinnamon Wild Yala,7/13/2025,4,4,5,4,5,4,5,4,3,4,5,1,Leisure,
FDB-0010508,CUST-003516,H003,Cinnamon Red Colombo,7/13/2025,3,3,3,3,3,3,4,3,4,3,3,0,Leisure,
FDB-0001201,CUST-000410,H001,Cinnamon Grand Colombo,7/14/2025,4,4,3,4,3,4,4,4,2,3,3,1,Leisure,
FDB-0001562,CUST-000533,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,3,4,4,4,4,5,4,4,1,Leisure,
FDB-0002617,CUST-000907,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,5,4,5,3,4,3,5,3,5,1,Event,
FDB-0003612,CUST-001231,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,3,3,3,4,1,Leisure,
FDB-0007283,CUST-002433,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,3,4,3,4,4,3,4,4,1,Event,
FDB-0009584,CUST-003216,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,4,5,3,4,4,4,1,Business,
FDB-0009934,CUST-003328,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,4,4,3,5,2,4,1,Business,
FDB-0011055,CUST-003687,H001,Cinnamon Grand Colombo,7/14/2025,4,4,5,4,5,4,4,3,4,3,5,1,Business,
FDB-0014574,CUST-004799,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,5,4,5,4,4,3,5,4,5,1,Leisure,
FDB-0000524,CUST-000182,H006,Cinnamon Citadel Kandy,7/14/2025,4,4,4,4,4,3,4,4,2,4,4,1,Leisure,Every stay should feel worthwhile; we focus on clean rooms and delicious food.
FDB-0001854,CUST-000633,H006,Cinnamon Citadel Kandy,7/14/2025,4,4,4,4,4,3,4,4,3,4,4,1,Event,
FDB-0003937,CUST-001329,H005,Cinnamon Bey Beruwala,7/14/2025,4,4,4,4,4,3,4,4,2,4,4,1,Leisure,
FDB-0006016,CUST-002004,H005,Cinnamon Bey Beruwala,7/14/2025,4,4,4,3,4,2,4,4,3,3,4,1,Leisure,
FDB-0006520,CUST-002171,H005,Cinnamon Bey Beruwala,7/14/2025,4,4,4,4,4,3,4,3,3,4,4,1,Relaxation,
FDB-0007348,CUST-002455,H005,Cinnamon Bey Beruwala,7/14/2025,4,4,3,3,3,2,4,3,4,4,3,1,Leisure,
FDB-0011228,CUST-003743,H005,Cinnamon Bey Beruwala,7/14/2025,4,4,4,3,4,4,4,3,2,3,4,1,Event,
FDB-0012727,CUST-004222,H003,Cinnamon Red Colombo,7/14/2025,4,4,4,4,4,3,5,4,2,4,4,1,Business,
FDB-0000958,CUST-000337,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,3,4,4,4,4,4,3,4,1,Leisure,
FDB-0002656,CUST-000922,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,3,4,3,5,4,4,4,4,1,Business,
FDB-0003011,CUST-001035,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0004586,CUST-001542,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,4,4,3,5,4,4,1,Relaxation,
FDB-0005345,CUST-001790,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,4,5,4,3,4,4,1,Business,
FDB-0006032,CUST-002007,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,3,4,4,4,4,4,1,Culture,
FDB-0007020,CUST-002342,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,4,4,4,4,4,4,1,Business,
FDB-0007698,CUST-002571,H002,Cinnamon Lakeside Colombo,7/14/2025,3,3,3,3,3,4,4,2,4,4,3,1,Leisure,
FDB-0007824,CUST-002610,H001,Cinnamon Grand Colombo,7/14/2025,4,4,5,3,5,3,4,4,4,4,5,1,Leisure,
FDB-0009026,CUST-003024,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,5,4,5,3,4,4,3,2,5,1,Business,
FDB-0010301,CUST-003451,H001,Cinnamon Grand Colombo,7/14/2025,3,3,3,2,3,3,4,2,3,2,3,0,Relaxation,
FDB-0010544,CUST-003525,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0010696,CUST-003571,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,3,4,3,4,4,4,1,Leisure,
FDB-0011445,CUST-003819,H001,Cinnamon Grand Colombo,7/14/2025,3,3,3,3,3,4,4,3,5,3,3,0,Culture,
FDB-0011873,CUST-003953,H001,Cinnamon Grand Colombo,7/14/2025,4,4,5,4,5,4,4,4,5,3,5,1,Relaxation,
FDB-0012049,CUST-004013,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,
FDB-0013073,CUST-004336,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,5,4,5,3,4,4,5,3,5,1,Leisure,
FDB-0000548,CUST-000192,H003,Cinnamon Red Colombo,7/14/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0002122,CUST-000732,H004,Cinnamon Bentota Beach,7/14/2025,4,4,5,3,5,3,4,4,4,3,5,1,Event,
FDB-0002368,CUST-000817,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0003554,CUST-001208,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0004072,CUST-001364,H003,Cinnamon Red Colombo,7/14/2025,4,4,4,4,4,3,4,3,3,4,4,1,Adventure,
FDB-0004161,CUST-001393,H004,Cinnamon Bentota Beach,7/14/2025,4,4,4,4,4,3,4,4,4,3,4,1,Relaxation,
FDB-0005813,CUST-001939,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,3,3,4,4,1,Leisure,
FDB-0006367,CUST-002119,H003,Cinnamon Red Colombo,7/14/2025,4,4,4,4,4,4,5,4,3,4,4,1,Business,
FDB-0006676,CUST-002226,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,4,4,4,2,4,4,1,Event,
FDB-0007250,CUST-002421,H004,Cinnamon Bentota Beach,7/14/2025,4,4,4,3,4,3,4,4,3,3,4,1,Event,
FDB-0008491,CUST-002831,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,5,4,5,2,4,4,4,4,5,1,Leisure,
FDB-0010091,CUST-003379,H001,Cinnamon Grand Colombo,7/14/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0010161,CUST-003404,H002,Cinnamon Lakeside Colombo,7/14/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0011929,CUST-003970,H003,Cinnamon Red Colombo,7/14/2025,4,4,4,4,4,4,4,3,5,4,4,1,Culture,
FDB-0014416,CUST-004746,H006,Cinnamon Citadel Kandy,7/14/2025,4,4,3,3,3,4,4,3,3,4,3,1,Relaxation,
FDB-0014779,CUST-004867,H006,Cinnamon Citadel Kandy,7/14/2025,4,4,5,4,5,3,4,4,3,4,5,1,Leisure,
FDB-0001474,CUST-000499,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,3,4,3,4,3,4,3,4,1,Leisure,
FDB-0004674,CUST-001570,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,3,4,4,4,1,4,1,Leisure,
FDB-0007437,CUST-002486,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,4,4,3,4,3,4,3,4,1,Adventure,
FDB-0008259,CUST-002754,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,3,4,4,5,4,4,1,Leisure,
FDB-0008696,CUST-002909,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,3,4,3,4,4,4,4,4,1,Adventure,
FDB-0011310,CUST-003775,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,3,4,3,5,3,4,1,Leisure,
FDB-0011326,CUST-003778,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,3,4,3,4,4,3,3,4,1,Adventure,
FDB-0014068,CUST-004634,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0014885,CUST-004905,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,4,4,4,4,3,4,1,Event,
FDB-0001671,CUST-000573,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,4,4,3,4,3,3,3,4,1,Business,
FDB-0002182,CUST-000755,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0012545,CUST-004165,H005,Cinnamon Bey Beruwala,7/15/2025,4,4,4,4,4,3,4,3,2,3,4,1,Business,
FDB-0014102,CUST-004644,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,3,4,3,4,3,3,3,4,1,Adventure,
FDB-0014456,CUST-004758,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,3,4,3,4,3,5,4,4,1,Event,
FDB-0001640,CUST-000561,H001,Cinnamon Grand Colombo,7/15/2025,3,3,3,3,3,4,4,3,4,4,3,0,Relaxation,
FDB-0002219,CUST-000766,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0002957,CUST-001020,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,3,4,3,4,4,5,4,4,1,Culture,
FDB-0004961,CUST-001667,H002,Cinnamon Lakeside Colombo,7/15/2025,3,3,3,3,3,4,4,3,4,3,3,1,Leisure,
FDB-0007855,CUST-002622,H001,Cinnamon Grand Colombo,7/15/2025,3,3,3,3,3,4,4,2,5,3,3,0,Leisure,
FDB-0010406,CUST-003479,H002,Cinnamon Lakeside Colombo,7/15/2025,3,3,2,3,2,3,4,3,4,3,2,0,Leisure,
FDB-0010520,CUST-003518,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,5,4,5,4,5,3,3,4,5,1,Business,
FDB-0013780,CUST-004550,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,4,4,3,4,3,4,4,4,1,Leisure,
FDB-0014724,CUST-004847,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0002092,CUST-000722,H002,Cinnamon Lakeside Colombo,7/15/2025,5,5,5,5,5,3,5,4,4,3,5,1,Business,
FDB-0002483,CUST-000858,H004,Cinnamon Bentota Beach,7/15/2025,4,4,4,4,4,3,4,3,4,2,4,1,Leisure,
FDB-0002720,CUST-000942,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,5,4,5,3,4,4,2,3,5,1,Leisure,
FDB-0003934,CUST-001327,H004,Cinnamon Bentota Beach,7/15/2025,4,4,4,3,4,3,4,4,4,3,4,1,Event,
FDB-0004480,CUST-001507,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,3,4,3,3,4,4,5,3,3,1,Event,
FDB-0005276,CUST-001763,H001,Cinnamon Grand Colombo,7/15/2025,5,5,5,5,5,3,5,5,4,4,5,1,Business,
FDB-0006138,CUST-002039,H005,Cinnamon Bey Beruwala,7/15/2025,4,4,4,4,4,3,4,4,2,3,4,1,Adventure,
FDB-0007123,CUST-002375,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,2,4,4,5,3,4,1,Event,
FDB-0007991,CUST-002669,H002,Cinnamon Lakeside Colombo,7/15/2025,4,4,4,4,4,3,4,3,3,3,4,1,Leisure,
FDB-0008850,CUST-002963,H005,Cinnamon Bey Beruwala,7/15/2025,3,3,3,2,3,3,4,3,2,4,3,1,Business,
FDB-0008883,CUST-002975,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,4,4,3,4,3,4,3,4,1,Adventure,
FDB-0010144,CUST-003399,H001,Cinnamon Grand Colombo,7/15/2025,4,4,4,4,4,3,5,4,4,4,4,1,Business,
